sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,55,40,12,0.5,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,55,40,12,1.0,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,60,40,12,0.5,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,60,40,12,1.0,0.5
-0.9616170967098705,-0.007066343872102032,0.007348396670857048,-0.009356855143498448,228,-0.0072882919901431364,0.12280701754385964,4.956369077181664,-6.371032207143071,0 days 11:00:00,EURUSD,30,120,1.5,,55,35,12,0.5,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,55,40,12,1.0,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,55,35,12,0.5,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,55,35,12,1.0,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,60,40,12,0.5,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,55,40,12,0.5,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,60,35,12,0.5,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,60,35,12,1.0,0.5
-1.0477084234367602,-0.005048615019899061,0.004818721418062356,-0.007332738213158685,354,-0.005199523718142585,0.3050847457627119,1.9059567637397292,-2.915304184261719,0 days 08:00:00,EURUSD,30,120,1.5,3.0,60,40,12,1.0,0.5
