sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-1.6628868264595624,-0.006057339058415656,0.0036426646492306895,-0.007177273249263508,308,-0.006230849227095603,0.5714285714285714,0.5365855204089851,-4.023707099412508,0 days 06:00:00,20,180,2.0,,60,35,12,1.0,0.5
-1.7466311348134396,-0.005955494691331054,0.003409703727723352,-0.00715006225849297,376,-0.006125371818000436,0.5,0.7372164122593284,-3.235851682978915,0 days 06:00:00,20,120,1.5,3.0,55,35,12,1.0,0.5
-1.7507176330560417,-0.005545496295722763,0.003167556087295802,-0.00662675931921617,318,-0.00570330852952361,0.5031446540880503,0.7055123525883241,-3.564698740581131,0 days 06:00:00,20,180,1.5,3.0,60,35,12,1.0,0.5
-1.8581289450546026,-0.007212071928822783,0.003881362457658099,-0.00831232275020728,366,-0.007418156582286506,0.5628415300546448,0.5557344056537168,-4.0313071575332895,0 days 07:00:00,20,120,2.0,3.0,55,35,12,1.0,0.5
-1.8581289450546026,-0.007212071928822783,0.003881362457658099,-0.00831232275020728,366,-0.007418156582286506,0.5628415300546448,0.5557344056537168,-4.0313071575332895,0 days 07:00:00,20,120,2.0,,55,35,12,1.0,0.5
-1.875813945889676,-0.006341854229035326,0.003380854611371098,-0.00754687940708924,376,-0.00652222975457184,0.5,0.7200734112333993,-3.4469463300913707,0 days 06:00:00,20,120,1.5,,55,35,12,1.0,0.5
-1.8760226907056312,-0.006153041280768767,0.003279833080512696,-0.00723964262803915,354,-0.006327894457572092,0.4971751412429379,0.7218997927442432,-3.5527624494755288,0 days 06:00:00,20,180,1.5,3.0,55,35,12,1.0,0.5
-1.891303492574164,-0.005931851463326643,0.0031363826517620814,-0.007023610592987313,318,-0.006100166466095125,0.5031446540880503,0.6857678954651267,-3.814294927104036,0 days 06:00:00,20,180,1.5,,60,35,12,1.0,0.5
-1.8993225708178976,-0.006376664772634211,0.0033573363843553195,-0.007767995279107128,358,-0.006557914066666948,0.48044692737430167,0.7681862513285723,-3.64135852216026,0 days 05:00:00,20,180,1.5,3.0,60,40,12,1.0,0.5
-1.9092816822279135,-0.007401600852884438,0.0038766416300855177,-0.00817988994350366,348,-0.007612859284096052,0.5517241379310345,0.5677768050080089,-4.352930269020267,0 days 07:00:00,20,180,2.0,3.0,60,40,12,1.0,0.5
-1.9092816822279135,-0.007401600852884438,0.0038766416300855177,-0.00817988994350366,348,-0.007612859284096052,0.5517241379310345,0.5677768050080089,-4.352930269020267,0 days 07:00:00,20,180,2.0,,60,40,12,1.0,0.5
-1.9742409789893922,-0.006831662036173913,0.0034603992667962043,-0.007841047360434233,392,-0.007025745061001065,0.47959183673469385,0.7754991043785956,-3.5622602678572743,0 days 05:00:00,20,180,1.5,3.0,55,40,12,1.0,0.5
-2.0089846575034795,-0.010569576065976083,0.005261153203186061,-0.011508566411421709,614,-0.010873901873047154,0.5732899022801303,0.5591667515406888,-3.5196679951296352,0 days 05:00:00,20,180,2.0,3.0,60,35,0,1.0,0.5
-2.01225942438907,-0.00653940290854782,0.0032497812306349163,-0.007636493901810294,354,-0.006724752394143607,0.4971751412429379,0.7036318366895168,-3.776975972962205,0 days 06:00:00,20,180,1.5,,55,35,12,1.0,0.5
-2.0321531017005947,-0.006763028792601267,0.003328011450978604,-0.00816484655287827,358,-0.006954772003238463,0.48044692737430167,0.7491161515145179,-3.8630668666135657,0 days 05:00:00,20,180,1.5,,60,40,12,1.0,0.5
