sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult,htf_factor,size_tier_mode,boll_window,boll_enter_z,boll_exit_z,boll_allow_short,source_file
-1.862545846010677,-0.001144719786392967,0.0006145995218559602,-0.001065967865417579,572,-0.0009464228861214563,0.46153846153846156,0.9187255879486279,-0.32697491482609153,0 days 01:00:00,USDJPY,20,120,1.5,4.0,60,40,8,0.5,0.5,4,base,32,1.0,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8657008584175676,-0.0011050622023695,0.0005923040649221662,-0.0012203872941367727,528,-0.0009136262387628991,0.4356060606060606,0.9939193175530173,-0.3422408105120056,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,48,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8657008584175676,-0.0011050622023695,0.0005923040649221662,-0.0012203872941367727,528,-0.0009136262387628991,0.4356060606060606,0.9939193175530173,-0.3422408105120056,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,48,1.0,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8974372120536198,-0.0010513420036486476,0.0005540852666796638,-0.001187311703192691,422,-0.0008691971911971574,0.47393364928909953,0.8119996289446981,-0.40754121261175663,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,8,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.8974372120536198,-0.0010513420036486476,0.0005540852666796638,-0.001187311703192691,422,-0.0008691971911971574,0.47393364928909953,0.8119996289446981,-0.40754121261175663,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,12,0.5,0.5,4,base,64,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.9049258445297388,-0.0011626550359263854,0.0006103413627701635,-0.0010807913608534806,572,-0.0009612481555223429,0.46153846153846156,0.9147928581526962,-0.33215860730441166,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,32,1.0,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.9049258445297388,-0.0011626550359263854,0.0006103413627701635,-0.0010807913608534806,572,-0.0009612481555223429,0.46153846153846156,0.9147928581526962,-0.33215860730441166,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,32,1.0,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.913279705745395,-0.0011513811436457688,0.0006017840152635717,-0.0011770740238678142,442,-0.0009519235205163179,0.4298642533936652,0.991634810813794,-0.42629062550319474,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,12,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.913279705745395,-0.0011513811436457688,0.0006017840152635717,-0.0011770740238678142,442,-0.0009519235205163179,0.4298642533936652,0.991634810813794,-0.42629062550319474,0 days 01:00:00,USDJPY,20,120,1.3,4.0,60,40,8,0.5,0.5,4,base,48,1.3,0.2,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.9331810198746453,-0.0010228266916749718,0.0005290899719992573,-0.0010224735458107138,442,-0.0008456123231370682,0.4479638009049774,0.9177210624141472,-0.3787912311764701,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,8,0.5,0.5,4,base,48,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
-1.9331810198746453,-0.0010228266916749718,0.0005290899719992573,-0.0010224735458107138,442,-0.0008456123231370682,0.4479638009049774,0.9177210624141472,-0.3787912311764701,0 days 01:00:00,USDJPY,20,120,1.5,3.0,60,40,12,0.5,0.5,4,base,48,1.3,0.4,False,grid_rsi_trailing_diagnostics_usdjpy_htf.csv
